350 0.35694
350.00875 0.458011
350.0175 0.530487
350.026251 0.572126
350.035002 0.5913
350.043753 0.598385
350.052504 0.600498
350.061255 0.60102
350.070007 0.601143
350.078759 0.601186
350.087511 0.601217
350.096263 0.601246
350.105016 0.601275
350.113768 0.601305
350.122521 0.601334
350.131275 0.601363
350.140028 0.601392
350.148782 0.601422
350.157535 0.601451
350.166289 0.60148
350.175044 0.601509
350.183798 0.601539
350.192553 0.601568
350.201308 0.601597
350.210063 0.601626
350.218818 0.601656
350.227574 0.601685
350.23633 0.601714
350.245086 0.601743
350.253842 0.601772
350.262598 0.601802
350.271355 0.601831
350.280112 0.60186
350.288869 0.601889
350.297626 0.601919
350.306384 0.601948
350.315142 0.601977
350.3239 0.602006
350.332658 0.602035
350.341416 0.602065
350.350175 0.602094
350.358934 0.602123
350.367693 0.602152
350.376452 0.602182
350.385212 0.602211
350.393972 0.602241
350.402732 0.602272
350.411492 0.602304
350.420252 0.602336
350.429013 0.602369
350.437774 0.602403
350.446535 0.602436
350.455296 0.60247
350.464057 0.602504
350.472819 0.602537
350.481581 0.602571
350.490343 0.602604
350.499106 0.602638
350.507868 0.602671
350.516631 0.602703
350.525394 0.602735
350.534157 0.602765
350.542921 0.602795
350.551684 0.602825
350.560448 0.602854
350.569212 0.602883
350.577977 0.602913
350.586741 0.602942
350.595506 0.602971
350.604271 0.603
350.613036 0.603029
350.621802 0.603058
350.630567 0.603088
350.639333 0.603117
350.648099 0.603146
350.656866 0.603175
350.665632 0.603204
350.674399 0.603233
350.683166 0.603262
350.691933 0.603292
350.7007 0.603321
350.709468 0.60335
350.718236 0.603379
350.727004 0.603408
350.735772 0.603437
350.744541 0.603466
350.75331 0.603495
350.762078 0.603525
350.770848 0.603554
350.779617 0.603583
350.788387 0.603612
350.797156 0.603641
350.805926 0.60367
350.814697 0.603699
350.823467 0.603728
350.832238 0.603757
350.841009 0.603787
350.84978 0.603816
350.858551 0.603845
350.867323 0.603874
350.876095 0.603903
350.884867 0.603932
350.893639 0.603961
350.902411 0.60399
350.911184 0.604019
350.919957 0.604048
350.92873 0.604078
350.937503 0.604107
350.946277 0.604136
350.955051 0.604165
350.963825 0.604194
350.972599 0.604222
350.981373 0.60425
350.990148 0.604277
350.998923 0.604304
351.007698 0.604329
351.016473 0.604354
351.025249 0.604379
351.034024 0.604403
351.0428 0.604428
351.051577 0.604452
351.060353 0.604477
351.06913 0.604501
351.077906 0.604526
351.086683 0.60455
351.095461 0.604575
351.104238 0.604599
351.113016 0.604624
